id,price
0,2812.663545318133
1,5660.804228859179
2,9645.932027372164
3,4031.269845467286
4,1652.7546220042022
5,5982.18310404147
6,4758.23514617778
7,4356.009994991906
8,5394.320231736849
9,15615.529295957595
10,4443.588859270489
11,766.8745743383056
12,2888.1646658035083
13,1578.629909050523
14,2566.897180776378
15,1151.383891403463
16,1551.9236330373212
17,4010.6578647379897
18,3983.144576331156
19,875.6797570168789
20,2189.9032574213625
21,4848.685640778427
22,4313.866104972159
23,646.8655934342063
24,16638.359597332874
25,1243.861688622522
26,628.1269524948632
27,994.3515220029273
28,1642.2624552808259
29,847.5075568543499
30,10539.261064824117
31,580.243046104038
32,4015.3313176831157
33,687.2111301308485
34,717.2488185814295
35,2488.2440559723104
36,6390.220848411613
37,2438.6332486458036
38,2837.534339406324
39,721.4873273438295
40,549.7151448949197
41,9003.83903293948
42,930.9882336093799
43,1862.2594648385839
44,10300.415405443193
45,2315.6428629732545
46,998.4262990079922
47,803.1261273175371
48,1337.7986839734376
49,2864.241867322293
50,672.5439948283195
51,4675.087382620191
52,2831.2387686357188
53,7348.9063477285945
54,5692.707931593842
55,2234.056750774818
56,9578.713944266845
57,2239.8154156625264
58,4346.069738717718
59,2546.320390174908
60,1286.6273202179807
61,597.0043149461477
62,6925.276619708227
63,1080.6264331658444
64,8867.50905298699
65,17804.29485789055
66,842.1609664602336
67,11560.018052344107
68,5590.178273339326
69,10005.270833755429
70,459.4476582181385
71,696.3534803513722
72,797.4339355555647
73,1352.726585960183
74,5267.916657120122
75,1871.6435514808359
76,8885.865553872496
77,14415.05841763431
78,2736.3616966072177
79,6465.2005173767475
80,10954.067419910907
81,2041.935037394252
82,13896.095520162422
83,6721.6643108253475
84,911.646745422131
85,7608.930795831933
86,1020.4532013552291
87,12584.11638120605
88,8251.77430889942
89,15183.640911151228
90,5056.619847946761
91,1263.4087997829065
92,1000.6267996744355
93,847.7514220480882
94,13812.546541888109
95,462.2337123392241
96,14659.342673624442
97,14935.524692432846
98,12443.97142465152
99,630.9747993629992
100,2419.445759293799
101,702.2447979257684
102,648.2597840009031
103,482.1975176700504
104,1209.8768269877082
105,1699.5721415591079
106,1391.1463586512398
107,755.5370917464935
108,1100.6054915920456
109,724.9583495481461
110,673.5684234613822
111,1036.4709276786402
112,1801.5273839360927
113,1660.2111968860208
114,1580.189918862053
115,5169.72579997291
116,5053.003816593688
117,15638.79643109016
118,543.8419826647461
119,16933.6737980993
120,1370.280552330883
121,1700.454667323304
122,1091.711180756067
123,558.2573319417052
124,668.9614654427927
125,1457.727094475531
126,1209.846931435071
127,12831.508697587284
128,5539.433221898276
129,5246.331633916659
130,6201.022883742767
131,3283.9496107094883
132,6745.624437820917
133,1043.7123158449242
134,3614.4199446819493
135,1058.5832009074875
136,682.2820031032071
137,6970.800451588201
138,598.6675238575166
139,4305.104230802927
140,866.348195968719
141,875.6481297091461
142,3362.6177776575955
143,4246.89301997669
144,695.1307936891031
145,6253.46811843507
146,16394.01753929369
147,5102.8559025294
148,2590.7490858133924
149,1919.5568613348344
150,3012.710686603597
151,1760.2741703087445
152,12183.463261863086
153,2867.9937620763717
154,609.2877607304927
155,14348.885606087526
156,3121.183360549524
157,2869.429738633984
158,3836.0354286242346
159,888.5721032764205
160,7813.808681711193
161,9566.350459724594
162,706.9786455177222
163,625.6699170289564
164,5187.005343572383
165,11378.397205968264
166,3212.735273285059
167,4695.750608229992
168,3265.8363967196387
169,10834.719725220946
170,752.6535149311153
171,1551.4763795498
172,5025.970865713324
173,2042.8281505671816
174,6373.9641333348545
175,1805.7719543240864
176,4357.7454852558085
177,3394.4829527846373
178,2497.604578790283
179,3385.7876410006
180,3592.370473244338
181,1799.8952827443002
182,908.8673181918447
183,1612.8607272892464
184,765.6244513409222
185,3890.256962178896
186,953.8876318822145
187,893.2911349563094
188,537.4274546067995
189,1780.2342366480705
190,2199.48365197121
191,785.2785698255262
192,799.861223026309
193,6251.556541970423
194,4027.978678891269
195,2405.783337345209
196,711.0277517735598
197,13134.66267055027
198,631.6068438186818
199,9095.028672121893
200,10490.574912768037
201,6555.598014791704
202,581.5396451734341
203,723.6623337739295
204,6443.983526275697
205,3587.6164357080947
206,662.8079790093992
207,3030.9861895787562
208,920.4516990110614
209,7955.920388376434
210,2533.838706012062
211,8055.796724397726
212,10988.772185869411
213,434.67872227222216
214,1384.2933795133204
215,897.0894019607886
216,2604.671599935974
217,2498.7282343914767
218,778.5384721765602
219,1394.3314385816784
220,2010.4717519953333
221,2087.8476194929694
222,9234.745419741903
223,1059.8535327473242
224,1193.3801774568487
225,4561.630672153393
226,3596.7606288687284
227,1724.4812823325278
228,6570.640320836731
229,1904.795866521458
230,5157.419945896171
231,1488.9884630554886
232,982.3129057099162
233,1603.1284260088019
234,863.279879856413
235,8414.906554524568
236,1202.9802564275533
237,928.9295494303989
238,4314.154428883511
239,9019.713799459538
240,6711.519209808299
241,845.2314572026958
242,15436.893810807467
243,4403.828370675518
244,533.2776485482124
245,1005.2593068778792
246,2565.045585077018
247,7473.827413411641
248,10867.26971986067
249,5677.246736305149
250,5680.6046673162855
251,1487.5893200492628
252,2781.8561036085753
253,5097.937728067556
254,5100.0336158984765
255,1284.2763568800524
256,695.6341923984539
257,2075.6563503132893
258,848.0370024904593
259,14882.220798188211
260,6308.638796163341
261,4807.577367675629
262,1717.8292930193322
263,3919.809243990187
264,758.1510166209788
265,2237.3583262363613
266,8440.216379290829
267,1756.5925817180714
268,984.8494636327812
269,8856.474599947589
270,7586.259335135376
271,766.0666988657155
272,4406.919864383092
273,5028.943352437357
274,455.93118005695254
275,915.9219439047454
276,6384.326338406804
277,589.1607244280784
278,7214.508641504371
279,8713.117131100329
280,1670.377526511814
281,2692.3353504145025
282,3750.9756890046747
283,9102.90326483806
284,9044.455026627684
285,10752.627043034168
286,4917.794823849228
287,16268.678092867167
288,1760.8197379894996
289,6960.122612415114
290,461.8114847401474
291,8525.676692373994
292,17211.443292414115
293,842.89328011726
294,7422.262657111582
295,1815.2720376901266
296,2072.5276283259627
297,704.4123106599149
298,347.4748552930727
299,5467.588698212666
300,1830.325458798816
301,1133.0909625745016
302,3850.906861134508
303,5766.199940952074
304,5783.771989968082
305,8900.551809296909
306,1064.472385189597
307,1040.2769667434197
308,1773.3710202402558
309,2123.9990917436708
310,1797.1863310337144
311,459.5917837751443
312,7602.418316882642
313,5197.401180527617
314,2327.369241152001
315,10220.351860201246
316,601.5139579495899
317,1199.1070280124375
318,837.703593394279
319,8275.381164940378
320,5068.017514161912
321,496.5322553977442
322,525.7146953149072
323,549.7151448949197
324,831.296061032196
325,5643.970489334202
326,1649.3508423451972
327,1814.8341891571615
328,6952.987738774563
329,550.2475089947778
330,17115.72570806337
331,2260.844716576736
332,774.4186231070584
333,8807.538889433185
334,3475.4370864286743
335,1868.2940346252167
336,14873.042180539458
337,884.8654846566707
338,951.6563395328889
339,5871.272836220167
340,716.5439925868751
341,1549.0573296473397
342,604.004809299237
343,4391.919225289439
344,4533.535260209624
345,1706.5305914488365
346,656.404816168953
347,2508.093258063372
348,4774.0422189616065
349,759.2190901361973
350,3177.421740228904
351,493.0379964591167
352,2406.4300278221644
353,1977.2282526414
354,678.619515371136
355,1547.2264962247377
356,777.6817903345418
357,11637.057316863176
358,1534.2815179411227
359,436.4180843200627
360,1001.5490823002189
361,8396.329312862086
362,589.0421047122408
363,8594.342490150644
364,3275.182622872093
365,667.8329270333206
366,610.7462611415003
367,4516.5613943998
368,1710.623607305255
369,695.6341923984539
370,680.2924396076436
371,741.3366451167581
372,6162.343386812805
373,821.577289755625
374,489.88011508413535
375,920.01041259947
376,740.1156673542545
377,4168.602139897297
378,2570.8398639028337
379,684.9407597580635
380,4577.506571782015
381,577.3988903959136
382,677.620940039285
383,9653.407126777456
384,1207.6353954748772
385,730.5334285186736
386,16431.088808194112
387,11790.879963024054
388,796.79101465836
389,808.547439112422
390,2699.331718944669
391,848.0370024904593
392,8619.648588961109
393,652.6511394571685
394,1983.2584235459137
395,4970.787709291626
396,787.0084524916995
397,2044.1757645059035
398,1036.5349092672986
399,2282.3397637797048
400,4984.930150524396
401,591.8157386705115
402,2553.6906467732606
403,10781.309887909922
404,1444.9449435427628
405,1094.422628689456
406,570.5201219898569
407,17269.088342916682
408,1958.7472537998783
409,5961.080543245156
410,881.222502624322
411,695.9986569316403
412,4421.488929775921
413,1489.7733320400148
414,6991.220018896828
415,768.2331250115506
416,1406.6874996445154
